Date,AAA,ACB,AGG,ANV,ASM,BAF,BBC,BCM,BID,BMP,BSR,CMG,CSV,CTD,CTG,DBC,DCM,DGW,DHG,DHT,DIG,DMC,DPM,DTL,DVP,EIB,EVE,FPT,FRT,GAS,GMD,GVR,HAH,HBC,HCM,HDB,HPG,HSG,HT1,HVN,IMP,KDC,KDH,LPB,MBB,MCH,MML,MSB,MSN,MWG,NKG,NT2,NTP,NVL,OCB,PAN,PC1,PDN,PDR,PGV,PHR,PLX,PME,PNJ,POW,PVD,PVG,PVS,PVT,QNS,REE,SAB,SBT,SHB,SHS,SSI,STB,TCB,TLG,TNG,TPB,TRA,TS4,VCB,VCI,VGC,VGI,VHC,VHM,VIB,VIC,VJC,VND,VNM,VPB,VPI,VRE,VSC
2022-01-03,119.07777301814566,138.29764757612918,63.264829442239055,80.53692840031516,110.67790381350434,134.68906041892075,139.62111491391212,68.90732820469393,191.77376448192655,179.0342108472009,138.11209036522675,193.35127457444432,145.73479944507156,159.96417292140234,191.7163507400438,74.05391278394954,197.69876843779264,50.39839509249396,84.35446857990048,150.12300615622354,152.8105599413219,90.7725325467319,83.24805346651084,84.51811118679632,189.96259632838272,134.3624085522654,117.10600759607908,170.5768047591787,187.1106417597952,167.5646402647631,107.65872460097654,191.9581175876856,53.99682364980896,75.21282100736869,123.37161591485967,179.8156953005787,90.72514340862529,162.16726162556458,157.38892460138788,133.9332557947735,194.25808479901465,196.7158754179196,50.60724795420167,69.42835345572074,121.50376974508036,93.6364077247181,93.81107357198938,164.68616532470014,106.99456614880457,68.17318145169928,132.61358474340534,194.14885241541091,114.98356245690546,187.9483151334898,178.8291194406806,194.7019583266136,130.751381006676,109.75863966651096,125.5855072840715,145.979598232462,188.6372085147135,197.52917515058564,73.04492136014898,129.8544238549042,63.95268794191539,83.15236693133464,112.8195539981329,129.79500082869367,123.39997403372224,153.92138575569072,173.91598943320315,130.08732497329257,53.049182559048134,119.67614716877505,78.87905486780453,101.12651814302656,187.25521277337012,167.78430627053658,57.51438649350354,78.41290917759201,128.66623720820877,138.54661617282653,177.87034775927364,189.4147525935332,112.49338024072745,50.45981289661553,116.0667113211014,53.360886116487514,157.52232379532373,57.2479806471667,154.7674200707369,173.6132564287575,54.113216435942405,99.17221690884872,75.54737649075254,111.56025814994518,135.47970829515552,95.07220565490124
2022-01-04,120.3315806038986,135.77361883591945,62.85592510891086,80.52144081166858,110.99962504645306,131.5774132329535,142.45587199598225,71.06793554924624,196.75189066017285,183.84869980617785,134.8294393750794,197.10296605714413,147.18734281462974,158.6234519373242,190.03527512782415,75.91083167838272,193.15515547804773,51.129647085184175,81.96537161387334,151.8810561050885,150.4455235469654,90.03250531984494,84.89663194950288,83.43942117093627,188.16424311677892,135.5529563080152,115.8410304603657,168.31662712386927,183.29566385713173,163.99532582936948,108.36674097187137,192.62928663232745,55.412452624803144,74.32931577627011,119.75638616323486,178.99299146022824,93.06847927333604,158.68774003264548,152.40474269401574,133.6029711406767,191.68039212172923,195.97788609903813,50.191220075560075,68.28541097785903,125.49934559152123,91.90193161385524,97.36034737286144,167.57797072520938,106.86669247886604,68.24086124117616,137.26173678660876,194.98509271859723,115.28644613061302,189.36057705653212,177.94668417308955,190.87781813461405,130.83098536766084,107.50853334941834,127.10639003015277,147.67017198972604,185.08733625953033,193.3967756267827,74.38595145919743,128.95866765524158,66.25106660470182,84.14691026877561,111.70979934447789,125.9014824587222,121.42763590707187,154.61274223854102,175.45846029310485,132.8740305066607,52.86867550620676,120.19686829087952,77.82591225463224,102.07166831789024,183.7537492884576,165.77758668451858,57.29286922407125,76.96913375666345,128.19141005228963,143.41917816275316,180.78960597702533,189.82809875225283,112.80581572848688,51.630179830283424,114.94536073567896,52.09490682077475,161.93265420263396,58.22078019645321,150.7927034449311,176.50691241981283,53.84253796415094,97.4893023394278,73.29331514176666,109.81659768171764,137.085201167449,95.71000128499756
2022-01-05,123.7159584320363,137.74291734353235,64.99801821633424,82.12083036909952,109.96716709243938,133.40596843507302,141.23337623818185,68.59790792267405,207.03956606349885,184.24216861346625,138.26573760211508,198.8740528725755,148.12985561959763,158.56041674697903,195.56876639716236,75.52395568667248,193.8111984546289,50.48886369227698,80.9010298800925,151.07367579569492,150.30702074965706,87.4449782959426,85.74495510375273,81.87514649314262,191.40135679223064,135.45323485717856,116.4109059330358,173.6588114277006,188.2969620275736,166.36176398966518,106.16079589373084,190.40811189455695,55.971849769315945,76.38611269678555,117.01736450393462,178.8549786041108,95.10438785035883,160.60120918268248,151.11522018969794,135.92716203805864,188.15481643002175,198.2052411415914,50.88841446471399,69.42389098964281,127.73616765998138,91.1371332692231,94.90903856108136,165.31819615700073,106.82914057581824,67.95129536328231,138.05614177664762,192.8049514578077,113.91086219535822,185.1787584356598,176.32953138130262,197.96169547773573,127.7557641303046,107.23736120157844,130.68765996763975,149.06986280229285,185.5701652830578,196.9030747293316,72.62973847324163,129.96233589160886,64.64421072576269,86.86347388828234,113.65174524018876,126.63777258931115,117.84355069655204,152.92509300274116,171.49890712767427,132.30001025438824,51.70581430416003,123.6072364648264,74.01218660812201,102.5531313399096,183.43731281712644,173.94104330170464,56.867180417806765,77.36144585845774,128.43911304797655,142.94878731315754,177.02691279230763,191.77919994535597,109.83460872700132,54.48529184151329,120.5230089840913,51.07761506804061,165.02420499585827,59.08014947753446,149.17987864174364,180.962277599758,55.55752685189897,97.49111759294796,70.4714325438581,108.28123508698816,138.10286805434896,94.3544170313772
2022-01-06,126.19774886642487,137.50040057169429,66.3280443231537,80.84021801594433,108.59074865002124,133.466529231097,137.10922890144903,66.93692770664185,210.52732583148585,188.80767425253103,138.04171259358202,196.79851956363237,150.11029758638202,160.46514411358905,196.7340133451103,77.89575975145519,192.4212080205266,50.530628195159274,80.7711091171526,146.77167697507087,146.47107776317307,87.84722225626088,86.42828422046678,81.62847522805663,192.24443076028737,131.2203902227537,118.18889448341568,174.5853447520238,185.07994419981137,169.46035815297486,107.45909672241892,188.29439704776863,58.45901336797828,75.55646768591735,113.21869124943434,175.32536485121275,91.88889621982555,163.43684856220932,150.65380553573706,133.66733661687687,186.0759105494521,196.60296086628935,50.01580333373067,69.95615895641286,123.6319525575354,91.44973999936826,95.4518981073445,164.2360235707611,104.795028252625,69.08564297611437,136.47330323941154,193.4034814247745,114.3407434294448,185.94095868654983,182.22933789607225,191.44941460318225,129.63403207936358,106.9108118499916,134.162515339178,148.1080814954908,182.8545256327141,195.67648901583132,73.77572600306688,134.39593865099835,65.4200830941914,88.80803301378675,115.38906750173904,124.93548185151656,120.5329835381718,151.01999084256113,173.95311986096675,128.45157175833268,52.77711669589919,126.37521497223216,73.64664593407704,101.80633849197868,187.65528484868997,172.34573672146817,57.610562915610046,78.57044800577859,126.0285646851716,145.85219814513596,172.9554326690044,189.85528107176788,106.54051616425603,53.03509894118636,119.62880390170989,47.819974677365025,160.96698920443853,56.22745588011121,152.38555371512547,180.79177521103983,54.96340985334592,100.29033585912866,71.4031004387423,110.94955957370529,140.38127653216137,92.21725574948452
2022-01-07,129.6987115927539,139.22222110156983,66.50646840072207,80.16451154961075,100.87668674401856,137.85077312218615,137.75559340326825,67.00342954436884,200.59650352540137,184.31837270765945,142.84473025025935,200.8044674725084,149.2072824978492,164.48172452585416,202.09971676353493,76.77922758212186,192.9567706355994,51.06947640466123,80.31360759545902,149.91590456502558,142.37194029800827,86.90898827643032,84.49206486147465,79.25556840730337,189.18577254867276,138.18326606375433,114.53344820656228,174.19432178887732,181.1522549084535,168.5629649385217,103.2980915976629,189.3381590405877,60.46807773019048,76.36251951335312,112.70794081613192,174.1051126726994,91.4029363896605,160.40474368802938,149.13927588121538,134.5285758011771,182.22678813102863,196.01645418921464,49.44277885119787,69.88626638511901,122.29495041493507,88.21603618650589,93.52142425749012,163.12550593450956,101.19410772388746,68.30980787383564,134.4819880990629,190.51347298310685,116.1138925794382,189.9258619161313,180.31023160705823,190.38171267991245,130.32753042469227,107.67864711199546,133.1894647460585,140.94479898944613,181.90561452185764,195.44070327478727,71.3711782222573,136.3506427132445,66.46327309048138,87.03992939163692,117.14452961663125,126.9195943199914,122.9061011212206,151.45758233347937,176.7944466434387,128.49603715605167,52.52835054490808,126.79145533402055,73.15047109598757,102.81164616696496,188.4773477033964,168.98306663543718,57.007738332759565,78.2644803018236,127.51268874486544,141.1469164294107,170.76430288818287,184.9199870948757,108.38461504498112,51.53732396376847,118.44562199663535,48.923132475524895,162.68895628077024,56.21515550481619,150.68685889006147,174.60810982458258,54.464586412086696,99.45557259441824,73.6165658414252,110.42677398695724,140.86623847960482,91.13541421373962
2022-01-10,135.3526438429934,142.49173482441387,67.6506731165346,79.24173684626962,101.18884143525848,132.49887582548754,134.84154682844638,67.53823972770435,181.43052562560865,187.4382111224614,140.76855252080628,201.43839107217823,149.40140628614515,168.10976852697686,201.98435515285905,78.35671187107539,189.6071098036616,51.8127000529301,80.87355523731463,151.37855391952502,141.3011476856007,87.2523187690607,83.98160668392435,76.61382575216992,189.09941326676537,141.38433890048424,112.46216071326748,173.01622857628985,185.57855105090965,177.74177526541723,104.18697504089292,188.856835350782,59.37781133281961,76.39406530391125,111.21081746977262,173.61703801729885,91.20468177958962,155.91800426587452,148.94372260792787,137.65586883020754,176.71273808814834,198.8756150774834,48.43105996501732,69.42044733654502,122.1069186574135,87.78697322403715,93.49675883207269,159.41279586972533,101.38609600353723,68.80891370111885,134.4670433670922,191.6185646978394,112.74733385116244,193.81767520073112,184.4707935658149,185.91673219574835,131.3708995155581,108.29582367559212,133.57008066709196,136.274493665838,181.76689175537635,194.1889388252128,73.52977539060971,132.35263487040598,66.16463786581578,88.31666628500946,115.50988813124668,126.55034389343828,124.21318043113658,152.55606328495188,177.02379675710372,129.55788169563323,53.2756407475693,126.52522101789152,73.85038174459034,104.15968647546434,184.4827440016779,173.56247796556423,55.84810714737272,76.85850887508259,128.2697593761527,143.0303674117709,169.05231477566275,188.27747794808585,107.00065787228851,51.39546260247118,117.16346715317438,49.46133197428578,158.45618181056724,56.53035084246565,151.06718682650305,169.37665138832662,53.64020948505351,103.535440574476,73.36613384562547,108.59915466554298,139.5845996532887,94.29790939605812
2022-01-11,132.02751882492663,142.4449767526037,69.65780436088797,78.86964361891123,100.1341728419947,132.3848116450678,133.20050590492937,65.64931288672622,186.25454375863933,186.46672352948065,141.1233029934613,204.2697751352736,149.07440378038342,167.4390825668186,199.68775358406748,78.66023307372423,188.67642644161808,51.1401225922002,82.44613744860499,148.91062291282586,144.152956693622,86.75368314774273,85.82948074628025,77.32862675667859,186.99049383661335,140.78345807514307,110.8565930978452,170.10779099098286,187.1646628156512,176.97967338699726,100.5149734115041,187.98054653720277,59.94878682654264,75.04983775552171,112.47249673018196,175.58127990169146,91.96366016859122,159.47904251414153,145.88337200954084,138.9393241373932,178.25350729465924,199.70481277152243,47.96706255500606,70.68012954618136,122.79059862865104,86.35990844934273,92.17774232973532,160.7256810029068,102.5100430911722,67.37847696175744,133.06289650769077,194.33912925628024,113.95393959558304,198.21510949785576,183.2054401417305,186.21072127826253,127.59774194743626,107.97460857989844,136.5181933851493,137.25401918322427,179.47510528092369,192.50431603770812,71.53341105046654,132.2875825843236,66.94234905349497,90.59047476946836,115.70397397744748,122.92070961670002,119.4801570605618,149.14518325880013,172.0562449947562,126.9762647907309,53.707216278299285,128.69335960062745,73.45876396886133,106.53276970538865,179.4220746974189,175.23662530383393,55.3960733048069,79.55761874352986,126.99876724365576,150.9068431482302,167.93201188198478,184.06533055770217,106.41839908736073,53.73755987478128,120.96515266726276,49.90619328376496,163.62239765147928,55.390875412536445,154.27877473403103,167.66775582386097,52.639832667577586,104.60640908143868,73.13233113300743,105.92709501372372,138.96195004344486,92.99883413949271
2022-01-12,134.0417123213799,141.2279496373252,70.40804242832742,79.40514145914838,100.5218659920025,132.15720917713594,136.68502631924235,64.94050809749976,186.1252052480751,188.15545975494337,139.90757462125066,203.73524086604823,154.9559164545392,169.13188185165131,198.83355884991917,75.630018713505,192.7839915648132,46.841869382479075,81.32692566065559,147.34865500729316,145.68289836975308,88.20520633397749,88.17236653946405,78.09480940831911,185.10324953361885,142.33322047224792,112.25955051388534,168.07460128465542,194.84739381022868,178.52162461134282,99.7933185415437,192.31964468541403,59.151705383238706,77.28103367216833,107.8580594143742,175.32310019518067,91.55644629263664,162.95115775793005,149.02846868525413,143.42524643832002,171.71790764577537,202.515228962046,48.94774530901255,70.55047345674332,121.26858361154729,86.69784146264314,93.41666128988868,164.3957138213059,102.86837517837512,68.17239894813912,132.61187894683147,192.93843674354065,114.46403811164244,195.611188236356,183.6663667132339,188.42009754360416,125.5478840455102,107.53392421920876,138.09635964546194,136.0795222551629,177.06142945260777,190.77097073985232,71.70504850522154,134.07990640365423,67.20410634622989,89.16629088827942,114.49481250362994,120.55453615449888,118.2917093036156,147.24796233800916,168.23374671718614,129.6603010090655,55.50155283114884,129.67618361964682,75.03879764268494,105.57003297428876,184.33699821936895,178.8450955296259,55.60827649962733,78.86278142415163,123.33080369252392,155.93757267702003,169.7767471959436,182.31205919326,104.87210991840706,53.04359872511253,120.84120758291978,50.47674921172918,159.76764459967234,56.570123289514214,154.15081057310428,171.37965676715623,52.345927844883555,100.82379482322234,72.53221037096282,105.045575436845,141.9286462808079,93.2549028552574
2022-01-13,135.85202149464982,146.8599832067889,68.69630302504528,79.10569059011259,101.18352830235412,135.4127659150817,138.06949768397251,65.34140307927326,185.7088919043677,188.7818700856962,137.1612032670057,210.6480182275916,155.47876879367462,171.91325621720063,198.9430517698324,73.9207327145082,190.21720178601652,45.46936199866118,82.6232835529759,153.0240095489719,144.3342342492709,84.42839174341266,89.77252924303914,77.63741186408423,183.28759469507148,143.5903885828812,114.71569957993742,171.948414688628,198.12079968519265,173.21287401807433,97.42104264174893,198.84456069717527,59.56986939286962,79.11312191337579,108.94760538555802,180.4714665719515,90.8665792834329,163.11392103026762,148.3738629119487,143.35020333217224,167.69508724914056,202.8991588650602,50.55874023153339,70.47229133586316,119.20257627879286,86.27856336913743,91.87029382441204,163.47172821278377,101.36673850856415,69.45545268646642,139.4085196389403,189.5163165850132,118.03064258164947,193.782189300475,183.5643011628786,189.28855499128224,124.16796345297551,108.02735659743824,136.0998358223391,137.38386951908694,178.68916462675918,185.6059144906372,73.91654377075419,130.5619408303855,66.98096499411741,91.02511995515978,113.01916307376143,118.55727343904223,118.58202314208962,145.22169013114217,173.35919583296072,129.44584476002436,56.7254954847456,128.48504396538345,73.66609423134518,104.45597433602106,181.9544619045201,186.455802310152,55.56827870232448,78.82496726253632,120.60923220449442,153.07161117272636,172.00742424825614,172.00604337323728,102.27868396468033,52.41318287958541,120.32498301018992,49.36344607836172,160.7628770521697,55.71512495459123,150.5775614541569,169.95942139620513,51.1534662486804,100.83413274405196,73.114009288008,107.77924760730536,143.20633966250486,95.753618172123
2022-01-14,135.03913622924105,145.39979863341622,67.9787573360754,78.95617785856297,104.57300569824316,140.76140843032974,141.08722526089147,64.40971975742832,186.9647899041448,190.1462828287355,135.95593555934468,218.69115426771347,158.41374499647662,172.09269810133526,199.1552106858707,76.24565567118923,187.4333561418997,44.56536343712933,86.29150700699452,151.16051369415644,146.06169542603442,83.9766863472863,92.22336232334018,79.18770675288492,182.0210014714424,143.95720397710272,112.79676118596616,171.89433575145614,201.554355231575,179.3127949318309,99.2738862202136,199.02516472929375,57.26845440063179,80.2598940592885,108.5218897589432,179.20299592344384,94.44402207721306,167.09786065609308,147.23250772844906,138.37755814742906,171.14944530802867,202.92157406992655,50.509157243576794,69.24381535404623,121.72389197006947,87.11041937889836,94.49902337082456,161.76071867752003,102.30608885073764,70.22411145327791,140.11389800455896,186.31720701437828,118.50291726309035,197.30469550750288,188.58487621108105,186.84251821509264,121.36141806007768,108.07815274780454,132.1485866522342,140.32808858432722,179.8671112688039,180.44062827023987,73.45161813792728,127.80227895128196,67.03348358575553,89.85115060885036,109.60010322673998,118.46298303347132,120.29136327611738,145.0464965359705,170.24966604100584,128.63522742339282,55.839899886345385,127.69219381834024,74.23944199541194,108.47761619985997,186.09064646471276,185.70861074982477,54.35562918246415,78.35963432567657,119.90888005513727,151.4249954149238,171.8761942253722,173.6489938807537,101.32755330410976,53.473731686687145,119.69285747489738,49.90750650700435,161.8539982417448,55.09242332203083,153.44597561696102,171.72964176877156,51.98958053586857,100.74148858317768,70.75260801317656,107.30581922606788,140.1513176498746,94.71330474057224
